少年奇幻世界,#genre#
句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8 
粤语电影,http://43.138.170.29:35455/douyu/6566671 
爆笑解说,http://43.138.170.29:35455/douyu/8317926 
下饭神剧,http://43.138.170.29:35455/douyu/276200 
科幻影视解说,http://43.138.170.29:35455/douyu/3508304 
电影二|密码，#genre#
电影_星爷,http://cfss.cc/cdn/hy/11342412.flv 
电影_发哥,http://cfss.cc/cdn/hy/11342387.flv 
电影_成龙,http://cfss.cc/cdn/hy/11342386.flv 
许冠英,http://cfss.cc/cdn/hy/11601972.flv 
五福星,https://live.metshop.top/huya/11282233 
邱淑贞,https://live.metshop.top/huya/11352949 
古天乐,http://cfss.cc/cdn/hy/11602041.flv 
徐克,https://live.metshop.top/huya/11352909 
冯小刚,https://live.metshop.top/huya/11352906 
甄子丹,https://live.metshop.top/huya/11352935 
电影_周星星,http://cfss.cc/cdn/hy/11336587.flv 
电影_李连杰,http://cfss.cc/cdn/hy/11342390.flv 
电影_洪金宝,http://cfss.cc/cdn/hy/11279251.flv 
电影_梁家辉,http://cfss.cc/cdn/hy/11342429.flv 
电影_刘德华,http://cfss.cc/cdn/hy/11342424.flv 
电影_斯坦森,http://cfss.cc/cdn/hy/21059588.flv 
电影_曾江,http://cfss.cc/cdn/hy/11601981.flv 
电影_周海媚,http://cfss.cc/cdn/hy/11279247.flv 
电影_武侠,http://cfss.cc/cdn/hy/11342427.flv 
电影_警匪,http://cfss.cc/cdn/hy/11352886.flv 
电影_罪犯,http://cfss.cc/cdn/hy/11352962.flv 
电影_枪战,http://cfss.cc/cdn/hy/21059579.flv 
电影_海盗,http://cfss.cc/cdn/hy/21059595.flv 
电影_救援,http://cfss.cc/cdn/hy/21059594.flv 
电影_热血,http://cfss.cc/cdn/hy/11352934.flv 
电影_盗墓,http://cfss.cc/cdn/hy/21059552.flv 
电影_贺岁,http://cfss.cc/cdn/hy/11601971.flv 
电影_玄幻,http://cfss.cc/cdn/hy/11342414.flv 
电影_谍战,http://cfss.cc/cdn/hy/21059585.flv 
电影_战争,http://cfss.cc/cdn/hy/21059592.flv 
电影_喜剧,http://cfss.cc/cdn/hy/11352877.flv 
电影_港片,http://cfss.cc/cdn/hy/11602043.flv 
电影_国产,http://cfss.cc/cdn/hy/11352973.flv 
电影_八点档,http://cfss.cc/cdn/hy/880261.flv 
电影_超异能族,http://cfss.cc/cdn/hy/21059586.flv 
电影_古墓系列,http://cfss.cc/cdn/hy/11352913.flv 
电影_蜘蛛侠,http://cfss.cc/cdn/hy/21059599.flv 
电影_贺岁片,http://cfss.cc/cdn/hy/11601986.flv 
电影_功夫片,http://cfss.cc/cdn/hy/11352941.flv 
电影_黑帮片,http://cfss.cc/cdn/hy/11336719.flv 
电影_丧尸片,http://cfss.cc/cdn/hy//21059578.flv 
电影_灾难片,http://cfss.cc/cdn/hy/11602075.flv 
电影_谍战片,http://cfss.cc/cdn/hy/21059587.flv 
电影_战争片,http://cfss.cc/cdn/hy/21059574.flv 
电影_犯罪片,http://cfss.cc/cdn/hy/11352974.flv 
电影_高分动作,http://cfss.cc/cdn/hy/11352884.flv 
电影_动作电影,http://cfss.cc/cdn/hy/11602077.flv 
电影_搞笑喜剧,http://cfss.cc/cdn/hy/11342423.flv 
电影_喜剧专场,http://cfss.cc/cdn/hy/11602044.flv 
电影_欢笑影院,http://cfss.cc/cdn/hy/11352894.flv 
电影_不挤影院,http://cfss.cc/cdn/hy/11352897.flv 
电影_国产悬疑,http://cfss.cc/cdn/hy/11342395.flv 
电影_快意江湖,http://cfss.cc/cdn/hy/11342435.flv 
电影_黑帮斗争,http://cfss.cc/cdn/hy/11342419.flv 
电影_嫣然影厅,http://cfss.cc/cdn/hy/11601977.flv 
电影_许氏三杰,http://cfss.cc/cdn/hy/11602033.flv 
电影_经典港片,http://cfss.cc/cdn/hy/11352965.flv 
电影_镖行天下,http://cfss.cc/cdn/hy/11352969.flv 
电影_高能反转,http://cfss.cc/cdn/hy/11352887.flv 
电影_喜乐影院,http://cfss.cc/cdn/hy/21059580.flv 
电影_搞笑恐怖,http://cfss.cc/cdn/hy/11601960.flv 
电影_死神来了,http://cfss.cc/cdn/hy/11352903.flv 
电影_变形金刚,http://cfss.cc/cdn/hy/21059596.flv 
电影_怪兽系列,http://cfss.cc/cdn/hy/21059554.flv 
剧集_老三国,http://cfss.cc/cdn/hy/11602081.flv 
剧集_新水浒,http://cfss.cc/cdn/hy/11342384.flv 
剧集_纪晓岚,http://cfss.cc/cdn/hy/11342396.flv 
剧集_庆余年,http://cfss.cc/cdn/hy/11352960.flv 
剧集_雍正王朝,http://cfss.cc/cdn/hy/11342439.flv 
剧集_士兵突击,http://cfss.cc/cdn/hy/11342430.flv 
剧集_爱情公寓,http://cfss.cc/cdn/hy/11336726.flv 
剧集_武林外传,http://cfss.cc/cdn/hy/21059598.flv 
剧集_地下交通站,http://cfss.cc/cdn/hy/11342433.flv 
剧集_邻里一家亲,http://cfss.cc/cdn/hy/11342426.flv 
搞笑_陈翔六点半,http://cfss.cc/cdn/hy/11274154.flv 
电影_英叔,https://www.goodiptv.club/huya/11342421 
电影_王晶,https://www.goodiptv.club/huya/11602058 
电影_沈腾,https://www.goodiptv.club/huya/11601968 
电影_黄渤,https://www.goodiptv.club/huya/11352876 
电影_强森,https://www.goodiptv.club/huya/21059581 
电影_漫威,https://www.goodiptv.club/huya/11602034 
电影_宇宙,https://www.goodiptv.club/huya/11342428 
电影_怪兽,https://www.goodiptv.club/huya/21059577 
电影_古装片,https://www.goodiptv.club/huya/11336590 
剧集_新三国,https://www.goodiptv.club/huya/11352944 
体育|密码，#genre#
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8 
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8 
曼联官方 MUTV,https://bcovlive-a.akamaihd.net/r2d2c4ca5bf57456fb1d16255c1a535c8/eu-west-1/6058004203001/playlist.m3u8 
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv 
陕西体育休闲,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226363/index.m3u8 
CCTV-16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8 
CCTV-5+,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8？ 
CCTV-5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8？ 
五星体育,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000017540/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3 
百视通体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225848/index.m3u8 
纬来体育,https://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130 
澳门体育,http://61.244.22.5/ch4/sport_ch4.live/playelist.m3u8 
晴彩篮球,http://home4.kmo.ink:8888/udp/239.3.1.126:8001 
晴彩竞技,http://home4.kmo.ink:8888/udp/239.3.1.125:8001 
羽毛球台,http://blc.zmychn.cn:4000/udp/225.1.2.1:5002 
美国摔跤,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8 
EDGEsport,https://edgesport-samsunguk.amagi.tv/playlist.m3u8 
Red Bull TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8 
Trace Sports Stars,https://trace-sportstars-samsungnz.amagi.tv/playlist.m3u8?checkedby:iptvcat.com 
Астрахань.Ru Sport,http://streaming.astrakhan.ru/astrakhanrusporthd/tracks-v5a1/index.m3u8 
红牛RedBull,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8 
红牛电视,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8 
CCTV-5 (1080p),http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8 
DSTV (720p),http://79.120.178.90:1935/dstv/dstvlive/playlist.m3u8 
FightBox,http://stream01.vnet.am/Fightbox/mono.m3u8 
fubo Sports Network (720p),https://dai2-xumo.fubo.tv/amagi_hls_data_xumo1212A-fubo/CDN/master.m3u8 
FUEL TV (1080p),https://d35j504z0x2vu2.cloudfront.net/v1/manifest/0bc8e8376bd8417a1b6761138aa41c26c7309312/fuel-tv/606c2f67-acff-4152-975a-e5bfef54eb61/2.m3u8 
Gaora Sports (544p),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs17 
J Sports 1 (544p),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs18 
J Sports 2 (544p),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs19 
J Sports 3 (544p),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs21 
J Sports 4 (544p),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs22 
La Redonda TV (1080p),https://ythls.armelin.one/channel/UCG_S--F4wcdre2-8PG9YlhA.m3u8 
M-Net Sport (720p),http://ares.mnet.mk/hls/mnet-sport.m3u8 
Ovacion TV (720p),http://cdn2.ujjina.com:1935/iptvovacion1/liveovacion1tv/playlist.m3u8 
Pac 12 Insider (1080p),https://pac12-roku-us.amagi.tv/playlist.m3u8 
Racing.com (720p),https://racingvic-i.akamaized.net/hls/live/598695/racingvic/index1500.m3u8 
Real Madrid,https://stream.ads.ottera.tv/playlist.m3u8?network_id=1545 
Red Bull TV (1080p),https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master.m3u8 
San Marino RTV Sport (720p),https://d2hrvno5bw6tg2.cloudfront.net/smrtv-ch02/smil:ch-02.smil/master.m3u8 
Ski TV (1080p),https://d2xeo83q8fcni6.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/SkiTV-SynapseTV/193.m3u8 
Swerve Sports (1080p),https://linear-253.frequency.stream/dist/glewedtv/253/hls/master/playlist.m3u8 
Teledeporte (1080p),https://rtvelivestream.akamaized.net/rtvesec/tdp/tdp_main.m3u8 
Teletrak (720p),https://unlimited6-cl.dps.live/sportinghd/sportinghd.smil/playlist.m3u8 
TR Sport (480p),https://livetr.teleromagna.it/mia/live/playlist.m3u8 
Türkmenistan Sport (406p),https://alpha.tv.online.tm/hls/ch004.m3u8 
TVMAX (720p),https://bcovlive-a.akamaihd.net/74f665e9ff8447639d4de4b8b458d8ae/us-east-1/6058004209001/playlist_dvr.m3u8 
Unbeaten (1080p),https://unbeaten-tcl.amagi.tv/playlist.m3u8 
Бокс ТВ,http://stream01.vnet.am/BoksTv/mono.m3u8 
Старт (1080p),https://strm.yandex.ru/kal/start/start0.m3u8 
Старт Триумф (1080p),https://strm.yandex.ru/kal/start_triumf/start_triumf0.m3u8 
世界|密码，#genre#
CNN新闻,https://cnn-cnninternational-1-eu.rakuten.wurl.tv/f93b9a949a4a8651dd5a2f42e3a2b6f9.m3u8 
FOX新闻,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8 
CNA新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8 
BBC美洲,https://bcovlive-a.akamaihd.net/cde8d9416f6d4f1da0a4e8cfde6e8b2c/us-east-1/6240731308001/playlist.m3u8 
CBS新闻,https://www.cbsnews.com/common/video/cbsn-ny-prod.m3u8 
CBN新闻,https://bcovlive-a.akamaihd.net/re8d9f611ee4a490a9bb59e52db91414d/us-east-1/734546207001/playlist.m3u8 
NHK世界,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8 
GB新闻,https://live-gbnews.simplestreamcdn.com/live5/gbnews/bitrate1.isml/manifest.m3u8 
RT新闻,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8 
RT纪录,https://rt-rtd.rttv.com/live/rtdoc/playlist_4500Kb.m3u8 
金砖中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8 
TalkTV,https://live-talktv-ssai.simplestreamcdn.com/v1/master/82267e84b9e5053b3fd0ade12cb1a146df74169a/talktv-live/index.m3u8 
TRT世界,https://tv-trtworld.live.trt.com.tr/master_1080.m3u8 
台湾Plus,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8 
韩国国防TV,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8 
新加坡亚太台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8 
Star,http://livestar.siliconweb.com/media/star1/star1.m3u8 
泰国ASTV,http://news1.live14.com/stream/news1_hi.m3u8 
朝鲜KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8 
欧美影片,http://migu.jilu8.cn/3221231504/index.m3u8 
欧美电影,http://migu.jilu8.cn/3221231565/index.m3u8 
韩国教育台,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8 
NHK-日本国际,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8 
​NHK-日本华语,https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8 
​韩国中央台,http://119.77.96.184:1935/chn21/chn21/playlist.m3u8 
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8 
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8 
美国历史频道,https://bk7l2w4nlx53-hls-live.5centscdn.com/HISTORY/961ac1c875f5884f31bdd177365ef1e3.sdp/playlist.m3u8 
美国中文台,https://cdnts.sinovision.net/livestream.m3u8 
Hope俄罗斯,https://live-tvhope.cdnvideo.ru/tvhope-pull/tvhope_1/chunklist.m3u8 
澳大利亚ABC,https://abc-iview-mediapackagestreams-2.akamaized.net/out/v1/6e1cc6d25ec0480ea099a5399d73bc4b/index.m3u8 
新加坡8,http://acc2.aatvbox.club:8880/trmall/trmall0308/1730 
怀旧经典剧,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/917189/live_39985689_78328521.m3u8 
经典影视厅,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/629138/live_488432581_30861882.m3u8 
俄罗斯rostovpapa tv,http://live-rostovpapa.cdnvideo.ru/rostovpapa/rostovpapa.sdp/playlist.m3u8 
乌克兰国家电视台,https://edge3.iptv.macc.com.ua/img/inter_3/index.m3u8 
乌克兰基辅一台,http://cdn1.live-tv.od.ua:8081/1tvkr/1tvkr-abr/1tvkr/1tvkr/playlist.m3u8 
乌克兰 UA TV频道,http://ua-tv-hls2.cosmonova.net.ua/hls/ua-tv_ua_low/index.m3u8 
乌克兰7tvod 新闻台,http://cdn10.live-tv.od.ua:8081/7tvod/7tvod/playlist.m3u8 
乌克兰BAMBARBIA TV,http://cdn1.live-tv.od.ua:8081/bbb/bbbtv-720p/playlist.m3u8 
塞尔维亚red tv,https://live.rednet.rs/providus/redtv_multi.m3u8 
新加坡英语电视台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_3.m3u8 
韩国-BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8 
韩国-BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8 
韩国-EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8 
韩国-EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8 
韩国-EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8 
韩国-KBC,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8 
韩国-KBS World,https://livecdn.fptplay.net/sdb/kbs_hls.smil/chunklist_b2500000.m3u8 
韩国-KCTV_HV2,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8 
韩国-MBC综合频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8 
韩国-NBS Korea Agricultural Broadcasting,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8 
韩国-TJB (SBS 大田),http://1.245.74.5:1935/live/tv/.m3u8 
韩国-阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8 
日本NHK华语,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8 
日韩频道,http://necgokr2-724.acs.wecandeo.com/ms/2528/724/index_1.m3u8 
泰国-公共三台,http://thaipbs-live.cdn.byteark.com/live/playlist_720p/index.m3u8 
新加坡-CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8 
越南-CTV,http://tv.ctvcamau.vn/live/tv/tv.m3u8 
越南-VBSTV,http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/playlist.m3u8 
越南-Cbeebies,https://livecdn.fptplay.net/hda3/cbeebies_2000.stream/chunklist.m3u8 
老挝-LaoChampaTV2,https://livefta.malimarcdn.com/ftaedge00/laochampa2.stream/chunklist.m3u8 
印尼-BeritaSatuWorld,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:beritasatunewsbs/chunklist_b1128000.m3u8 
印尼-TVRISports,http://wpc.d1627.nucdn.net/80D1627/o-tvri/Content/HLS/Live/Channel(TVRI4)/Stream(03)/index.m3u8 
印尼-TVRIKanal3,http://wpc.d1627.nucdn.net/80D1627/o-tvri/Content/HLS/Live/Channel(TVRI3)/Stream(03)/index.m3u8 
印尼-BERITASATUNEWS,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:beritasatunewsbs/playlist.m3u8 
印尼-METROTV,http://edge.metrotvnews.com:1935/live-edge/smil:metro.smil/playlist.m3u8 
印尼-JAKARTAGLOBE,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:bsenglish/playlist.m3u8 
伊朗-PBCTapeshTV,http://iptv.tapesh.tv/tapesh/playlist.m3u8 
伊朗-RangarangTV,http://iptv.rangarang.us/live/playlist.m3u8 
TVPRO,http://rtmp.tvpro-online.ru/hls/ch1.m3u8 
PersianaCinema,http://51.210.199.15/hls/stream.m3u8 
PersianaComedy,http://51.210.199.27/hls/stream.m3u8 
PersianaDocumentary,http://51.210.199.23/hls/stream.m3u8 
PersianaIranian,http://51.210.199.22/hls/stream.m3u8 
PersianaMusic,http://51.210.199.24/hls/stream.m3u8 
PersianaNostalgia,http://51.210.199.20/hls/stream.m3u8 
PersianaTechnology,http://51.210.199.25/hls/stream.m3u8 
Francophonie24,http://mv2.tvfrancophonie.org/live/Stream1/media_b776739_w671289549.m3u8 
KH-TV9,http://203.176.130.123:8989/live/ctv9_480k.stream/playlist.m3u8 
KH-BayonTV,http://203.176.130.123:8989/live/bayontv1_480k.stream/playlist.m3u8 
KH-FreshNewsTV,http://167.99.65.12:1935/live/ngrp:myStream_all/chunklist.m3u8 
蒙古-HHGZ,http://spacetv.in/stream/WUQP6BVK17/56.m3u8 
CGTN(Opt-1),http://live.cgtn.com/500/prog_index.m3u8 
NewsmaxTV,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8 
DENVER,http://granicusliveus8-a.akamaihd.net/denver/G0080_002/chunklist.m3u8 
5AABTV,http://158.69.124.9:1935/5aabtv/5aabtv/playlist.m3u8 
CanadaOne,http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8 
AmazingDiscoveriesTV,https://uni01rtmp.tulix.tv/amazingdtv/amazingdtv/playlist.m3u8 
CA,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8 
InsightTV,https://insighttv-samsung-canada.amagi.tv/playlist.m3u8 
Inwonder,https://inwonder-samsung-canada.amagi.tv/playlist.m3u8 
BadenTV,http://badentv-stream2.siebnich.info/rtplive/btv.stream/live.m3u8 
MDF.1,http://62.113.210.250/medienasa-live/mdf1_high/agustiny.m3u8 
QVC,http://ios-stream.qvc.de/qvc.m3u8 
SuperTV,http://wms.shared.streamshow.it:1935/supertv/supertv/live.m3u8 
TVRS,http://wms.shared.streamshow.it:1935/tvrs/tvrs/live.m3u8 
Astrakhan24(Opt-2),http://streaming.astrakhan.ru/astrakhan24/index.m3u8 
KrasnajaLinija,http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/playlist.m3u8 
MostVideoTV1,http://w4.mostvideo.tv/tv/ch1.m3u8 
MuzSojuz,http://hls.tvsoyuz.cdnvideo.ru/tvsoyuz2/muzsoyuz.6fw0-58xp-acts-esy0/chunklist.m3u8 
ShansonTV(Opt-2),http://chanson-video.hostingradio.ru:8080/hls/chansonabr/live.m3u8 
TjumenskoeVremja,http://streams.sibinformburo.cdnvideo.ru/sibinformburo/sibinformburo.sdp/playlist.m3u8 
TROSoyuz,http://live2.mediacdn.ru/sr1/tro/playlist.m3u8 
IZ电视,http://live.m2.tv/hls3/stream.m3u8 
RUTV,http://92.50.128.180/utv/1358/index.m3u8 
KPRF,http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/chunklist.m3u8 
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8 
Орск,http://infochhdcdn.trkeurasia.ru/orsk-infochhd/infochhd/playlist.m3u8 
RBC,http://e6.online.video.rbc.ru/online2/rbctv_480p/index.m3u8 
ТВ,http://serv24.vintera.tv:8081/utv/Stream/playlist.m3u8 
TVBRICS(ENG),http://brics.bonus-tv.ru/cdn/brics/english/tracks-v1a1/index.m3u8 
欧洲华06,http://vvlive.eztv.vip/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe 
华文六台,http://vvlive.eztv.vip/huawen6/huawen6.m3u8?auth_key=1662611110-0-0-cf20c4fcf669736034b6ceac0d01d403 
韩·TBS,https://cdntv.tbs.seoul.kr/tbs/_definst_/tbs_tv_web_720.smil/playlist.m3u8 
韩·GSMyShop,https://gstv-myshop.gsshop.com/myshop_hd/myshop_hd.stream/playlist.m3u8 
韩·KoreaTV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8 
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8 
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8 
越·ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8 
少儿|密码，#genre#
金鹰纪实,http://:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226351/index.m3u8 
茶友频道,http://:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226808/index.m3u8 
快乐垂钓,http://:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226805/index.m3u8 
游戏风云,http://:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226579/index.m3u8 
哈哈炫动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8 
卡酷少儿,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8 
嘉佳卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8 
金鹰卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8 
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8 
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8 
雲朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8 
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8 
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8 
