😎央视频道,#genre#
双龙会,https://vip.ffzy-play6.com/20221112/6064_afbd5214/index.m3u8
太极张三丰,https://cdn8.yzzy-tv-cdn.com/20220713/4780_8d927b57/index.m3u8
我是谁,https://vip.ffzy-play6.com/20221022/881_da82c5bb/index.m3u8
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8
笑傲江湖2：东方不败,https://cdn2.yzzy-tv-cdn.com/20220331/4843_724c1ac5/index.m3u8
英雄,https://vip.ffzy-play7.com/20221227/9993_9681b67b/index.m3u8
英雄本色1,https://vip.ffzy-play7.com/20221115/4617_be0491ea/index.m3u8
英雄本色2,https://vip.ffzy-play7.com/20221115/4807_eeca808f/index.m3u8
长江七号,https://vip.ffzy-play6.com/20221022/1070_3b7b263a/index.m3u8
中南海保镖,https://cdn12.yzzy-tv-cdn.com/20221209/8943_e3bd0850/index.m3u8
纵横四海,https://vip.ffzy-play7.com/20221112/3463_4e05c55e/index.m3u8
色戒,http://kantv.255520.xyz/TV/Film/2007_sejie.m3u8
🇨AKTV,#genre#
28 AI 智慧賽馬,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8
Channel 5 HD,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8
Channel 8 HD,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8
Channel U HD,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8
Hoy 78,http://aktv.top/AKTV/live/aktv/hoy78/AKTV.m3u8
myTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8
TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
TVBS-新聞台,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
tvN,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8
中天亞洲台,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
中天新聞台,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
中視,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
千禧經典台,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
娛樂新聞台(HK),http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
寰宇新聞台,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
日本全天新聞,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
無線新聞台,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
美亞電影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
翡翠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
翡翠综合台(北美),http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
華視,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
靖天電影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
鳳凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
鳳凰資訊,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
鳳凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
黃金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
龍華日韓台,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8
龍華經典台,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
龍華電影台,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8
Now星影台,http://aktv.top/AKTV/live/aktv2/now/AKTV.m3u8
TVB 星河台,http://aktv.top/AKTV/live/aktv2/tvb/AKTV.m3u8
无线新闻台(北美),http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8
爆谷台,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
🇳惊悚恐怖,#genre#
笔仙怪谈（大陆）,https://v.cdnlz19.com/20240528/34940_5071aa1f/index.m3u8
笔仙大战贞子2（大陆）,https://v.cdnlz19.com/20240528/34941_6e16bb95/index.m3u8
笔仙大战贞子（大陆）,https://v.cdnlz19.com/20240528/34938_b3f1c6ba/index.m3u8
极度残暴（美国）,https://v.cdnlz3.com/20240529/23436_c106fbe1/index.m3u8
闹鬼领域2023（印尼）,https://v.cdnlz3.com/20240528/23400_c6852ea4/index.m3u8
致命塔罗（美国）,https://v.cdnlz21.com/20240528/357_2e53f66a/index.m3u8
凶兆前传（美国）,https://v.cdnlz3.com/20240528/23390_7dbed11b/index.m3u8
匹配（日本）,https://v.cdnlz12.com/20240521/14542_ba0af384/index.m3u8
撒旦来临（印度）,https://v.cdnlz12.com/20240516/14314_34cd6b67/index.m3u8
屋中异蛛（美国）,https://v.cdnlz12.com/20240515/14297_52039972/index.m3u8
通灵阿初（日本）,https://v.cdnlz12.com/20240515/14296_48b66148/index.m3u8
喧嚣（法国）,https://v.cdnlz12.com/20240514/14228_71c2a0c0/index.m3u8
再会亡灵,https://v.cdnlz12.com/20240512/14119_2190e477/index.m3u8
夜童（西班牙）,https://v.cdnlz19.com/20240507/32787_203de46d/index.m3u8
梅根失踪（美国）,https://v.cdnlz21.com/20240509/325_4b10c224/index.m3u8
噬血芭蕾（美国）,https://v.cdnlz12.com/20240507/13862_9328135b/index.m3u8
钟声2024（日本）,https://v.cdnlz12.com/20240507/13848_02d5cbfe/index.m3u8
斧头狂魔2015（美国）,https://v.cdnlz19.com/20240506/32780_3784afa8/index.m3u8
艾米利亚的孩子（葡萄牙）,https://v.cdnlz2.com/20240502/30893_27cee259/index.m3u8
世外桃源（爱尔兰),https://v.cdnlz2.com/20240502/30892_3b743c28/index.m3u8
恶魔惩罚者（美国）,https://v.cdnlz2.com/20240429/30711_2f9078f3/index.m3u8
地狱折磨（印尼）,https://v.cdnlz2.com/20240428/30701_c2ec59c9/index.m3u8
僵尸古刹（大陆）,https://v.cdnlz2.com/20240428/30658_626f53c9/index.m3u8
尸咒（韩国）,https://v.cdnlz2.com/20240428/30655_860bb8eb/index.m3u8
死亡玛丽（加拿大）,https://v.cdnlz19.com/20240426/31200_bedc9644/index.m3u8
害虫2023（法国）,https://v.cdnlz2.com/20240426/30620_2a2f011f/index.m3u8
鬼肢解（泰国）,https://v.cdnlz2.com/20240423/30415_846a8632/index.m3u8
寒山尸变（台湾）,https://v.cdnlz20.com/20240422/4416_4631175e/index.m3u8
破墓（韩国）,https://v.cdnlz2.com/20240422/30332_39611724/index.m3u8
丧尸李志2（大陆）,https://v.cdnlz19.com/20240417/27788_8a8753f5/index.m3u8
丧尸李志（大陆）,https://v.cdnlz19.com/20240417/27787_d58690e4/index.m3u8
化身邪魔（美国）,https://v.cdnlz2.com/20240418/30095_b8d37863/index.m3u8
黑暗深处2023（法国）,https://v.cdnlz12.com/20240415/13707_b498d986/index.m3u8
家庭教育（意大利),https://v.cdnlz12.com/20240415/13705_7f55710c/index.m3u8
三头魔王（台湾）,https://v.cdnlz19.com/20240410/26921_3ff3d22b/index.m3u8
猛鬼入侵黑社会（香港）,https://v.cdnlz19.com/20240410/26916_a792b2eb/index.m3u8
鬼滴语（泰国）,https://v.cdnlz2.com/20240410/29719_3611db5e/index.m3u8
度假村兼职（日本）,https://v.cdnlz12.com/20240410/13682_a31c52e2/index.m3u8
纸袋头2023（美国）,https://v.cdnlz12.com/20240406/13667_72889925/index.m3u8
鬼斧逐个捉（美国）,https://v.cdnlz2.com/20240405/29429_02a8798b/index.m3u8
图腾诅咒（马来西亚）,https://v.cdnlz2.com/20240404/29408_4b8f12d4/index.m3u8
死神的十字路口（泰国）,https://v.cdnlz2.com/20240402/29312_fa61c5df/index.m3u8
双盲（爱尔兰）,https://v.cdnlz12.com/20240330/13586_190a9aa4/index.m3u8
脱离2022（挪威）,https://v.cdnlz12.com/20240328/13563_97a3a389/index.m3u8
假想友（美国）,https://v.cdnlz12.com/20240328/13559_0bad5aff/index.m3u8
忘忧草（大陆）,https://v.cdnlz19.com/20240326/23653_c4e0e579/index.m3u8
菲律宾恐怖故事16（菲律宾）,https://v.cdnlz12.com/20240324/13366_13065a09/index.m3u8
噩梦1981（美国）,https://v.cdnlz12.com/20240320/13211_57381250/index.m3u8
食鬼师（越南）,https://v.cdnlz12.com/20240320/13163_2fae3fa4/index.m3u8
催泪剂（美国）,https://v.cdnlz12.com/20240319/13148_96d7665e/index.m3u8
定格恶魔（英国）,https://v.cdnlz12.com/20240318/13075_254d026a/index.m3u8
西金（印度尼西亚）,https://v.cdnlz12.com/20240317/13069_e338a197/index.m3u8
狂野嘻哈梦（波兰）,https://v.cdnlz7.com/20240310/16273_ebcf1240/index.m3u8
暴怒的格蕾丝（菲律宾,https://v.cdnlz12.com/20240313/12831_50182408/index.m3u8
极道恐怖大剧场（日本）,https://v.cdnlz19.com/20240310/20607_15a73bf4/index.m3u8
源起黑暗（英国）,https://v.cdnlz12.com/20240310/12680_575c6344/index.m3u8
东瀛鬼咒（日本）,https://v.cdnlz19.com/20240309/20259_3163a28c/index.m3u8
打鬼救夫（台湾）,https://v.cdnlz19.com/20240308/20258_86c1a1a6/index.m3u8
猎战（美国）,https://v.cdnlz12.com/20240306/12456_ed25978a/index.m3u8
聊斋志异之瞳仁语（大陆）,https://v.cdnlz12.com/20240305/12422_363d686c/index.m3u8
信不信由你（加拿大）,https://v1.cdnlz1.com/20221017/17459_6b0a6fea/index.m3u8
狂蟒之灾2024（大陆）,https://v.cdnlz7.com/20240302/16256_56cd73b9/index.m3u8
七月返归香港）,https://v.cdnlz12.com/20240301/12190_378dfa58/index.m3u8
蜘蛛迷宫（意大利）,https://v.cdnlz12.com/20240227/11939_8fb9ae3c/index.m3u8
惊魂记1989（香港）,https://v.cdnlz19.com/20240223/18132_e221e7cf/index.m3u8
趣味游戏（美国）,https://v.cdnlz12.com/20240222/11732_a4eb2b7f/index.m3u8
鬼邮轮：玛丽皇后号（美国）,https://v.cdnlz3.com/20240213/22994_77c1acfe/index.m3u8
邪物萌动（美国）,https://v.cdnlz12.com/20240216/11576_c90ea09a/index.m3u8
怪客逞凶（美国）,https://v.cdnlz12.com/20240215/11574_0dd046a9/index.m3u8
三十极夜（美国）,https://v.cdnlz12.com/20240213/11554_ae977c58/index.m3u8
鬼讯号2：灵异透视（美国）,https://v.cdnlz2.com/20240210/28828_98da7beb/index.m3u8
荒漠恶种（美国）,https://v.cdnlz2.com/20240210/28822_af6fb2a2/index.m3u8
化劫（台湾）,https://v.cdnlz2.com/20240207/28791_0f4fdb7c/index.m3u8
重返猛鬼屋（美国）,https://v.cdnlz2.com/20240207/28790_d049c5d2/index.m3u8
夜班2019（菲律宾）,https://v.cdnlz2.com/20240206/28764_609e3edd/index.m3u8
血之魔术师2007（美国）,https://v.cdnlz12.com/20240204/11358_be83aefd/index.m3u8
千鹤先生（大陆）,https://v.cdnlz12.com/20240125/11104_24ac3055/index.m3u8
双子酒廊（美国）,https://v.cdnlz3.com/20240129/22945_36b2f68b/index.m3u8
鬼魂传奇（美国）,https://v.cdnlz12.com/20240130/11206_33fbb5f3/index.m3u8
日出的怪物（美国）,https://v.cdnlz2.com/20240130/28443_a2c025b0/index.m3u8
捕兽器（德国）,https://v.cdnlz12.com/20240130/11200_0dacdb29/index.m3u8
死亡信件（泰国）,https://v.cdnlz3.com/20240129/22960_bec914a1/index.m3u8
车库惊魂（加拿大）,https://v.cdnlz2.com/20240127/28362_41d9de02/index.m3u8
恶魔之椅（英国）,https://v.cdnlz2.com/20240127/28327_716015ee/index.m3u8
地狱公路（美国）,https://v.cdnlz2.com/20240126/28280_ac1cde37/index.m3u8
消失的收藏家（大陆）,https://v.cdnlz12.com/20240125/11098_5a711361/index.m3u8
暗泳（美国）,https://v.cdnlz2.com/20240125/28258_82bdcf8c/index.m3u8
秋灯夜雨（台湾）,https://v.cdnlz17.com/20240123/99675_cbfbf65f/index.m3u8
南海岛血书（台湾）,https://v.cdnlz17.com/20240122/99453_c8d8d160/index.m3u8
恶灵空间2（美国）,https://v.cdnlz3.com/20240123/22900_e51a2675/index.m3u8
万圣节群魔（美国）,https://v.cdnlz3.com/20240123/22899_44c38ddb/index.m3u8
狮口惊魂（南非）,https://v.cdnlz3.com/20240122/22891_8558c051/index.m3u8
失真的画（美国）,https://v.cdnlz3.com/20240122/22890_cf5b556c/index.m3u8
禁入直播（美国）,https://v.cdnlz3.com/20240121/22879_801ef104/index.m3u8
午夜场2024（大陆）,https://v.cdnlz3.com/20240121/22881_bd9ef284/index.m3u8
纹身师2007（新西兰,https://v.cdnlz3.com/20240120/22855_3e70b0ac/index.m3u8
诡奇村庄（突尼斯）,https://v.cdnlz3.com/20240119/22849_68947a80/index.m3u8
异国阴宅（英国）,https://v.cdnlz3.com/20240119/22847_5ba349bc/index.m3u8
熄灭的日光（泰国）,https://v.cdnlz11.com/20240119/19408_41a0c6b6/index.m3u8
阴风鬼影（美国）,https://v.cdnlz3.com/20240118/22833_c9ed77d2/index.m3u8
死神蘑菇（爱尔兰,https://v.cdnlz3.com/20240118/22827_f5cbd802/index.m3u8
磨到死（澳大利亚）,https://v.cdnlz3.com/20240117/22817_699a7f46/index.m3u8
劈头士（美国）,https://v.cdnlz3.com/20240117/22815_bff5f290/index.m3u8
迷夜惨遇（英国）,https://v.cdnlz3.com/20240117/22814_495919af/index.m3u8
前哨2008（英国）,https://v.cdnlz3.com/20240117/22813_16887e36/index.m3u8
风暴来临2007（澳大利亚）,https://v.cdnlz3.com/20240116/22797_f3c8dee3/index.m3u8
伐头岭（美国）,https://v.cdnlz3.com/20240116/22796_791fcef2/index.m3u8
死亡仓库2（美国）,https://v.cdnlz3.com/20240115/22789_6e253050/index.m3u8
死亡仓库（美国）,https://v.cdnlz3.com/20240115/22788_dc6f26f5/index.m3u8
暗夜浮魅（阿根廷）,https://v.cdnlz12.com/20240112/11001_a1d094d6/index.m3u8
叠积（丹麦）,https://v.cdnlz12.com/20240112/10999_71de7209/index.m3u8
黑暗自然（加拿大）,https://v.cdnlz12.com/20240112/10997_cc0129a8/index.m3u8
驱魔（美国）,https://v.cdnlz3.com/20240113/22755_febe0f25/index.m3u8
黑暗法师：红之章（日本）,https://v.cdnlz17.com/20240111/90120_ac04b5af/index.m3u8
致命学分（美国）,https://v.cdnlz12.com/20240112/10993_21e2e18b/index.m3u8
内心的幽灵2023（英国）,https://v.cdnlz12.com/20240112/10990_fa75263a/index.m3u8
搭便车2023（日本）,https://v.cdnlz3.com/20240112/22747_034d3c03/index.m3u8
菲利波鬼屋（菲律宾）,https://v.cdnlz3.com/20240110/22711_de741b21/index.m3u8
乘客2023（美国）,https://v.cdnlz3.com/20240109/22701_947c4f9c/index.m3u8
恶血（英国）,https://v.cdnlz4.com/20240102/26518_d12a0540/index.m3u8
变脸效应（美国）,https://v.cdnlz4.com/20240102/26517_c672f13f/index.m3u8
狼孩2022（卢森堡）,https://v.cdnlz4.com/20240102/26513_b1985bd5/index.m3u8
美国怪谈（英国）,https://v.cdnlz3.com/20240107/22662_0fe2f74f/index.m3u8
审判恶魔（英国）,https://v.cdnlz3.com/20240107/22658_064aef20/index.m3u8
冲击奥拉玛（美国）,https://v.cdnlz3.com/20240106/22642_0844dceb/index.m3u8
鬼噤声（印度尼西亚）,https://v.cdnlz4.com/20240102/26504_c24c4a9a/index.m3u8
梵蒂冈录像带（美国）,https://v.cdnlz3.com/20240103/22597_c293e01f/index.m3u8
不死传说（美国）,https://v.cdnlz3.com/20240103/22591_48d9283c/index.m3u8
灰姑娘2006（韩国）,https://v.cdnlz3.com/20240101/22559_adbb8f93/index.m3u8
诡摇铃（大陆）,https://v.cdnlz3.com/20231231/22553_dc7b89eb/index.m3u8
恶灵空间（德国,https://v.cdnlz3.com/20231230/22532_04e84c3a/index.m3u8
深居其中（美国）,https://v.cdnlz3.com/20231230/22529_68155bef/index.m3u8
失踪者之夜（美国）,https://v.cdnlz11.com/20231226/18898_e1a38c99/index.m3u8
噩梦交响曲（意大利）,https://v.cdnlz3.com/20231226/22478_a0b46fe1/index.m3u8
雾2005（日本）,https://v.cdnlz11.com/20231224/18833_55879fac/index.m3u8
炼狱1981（美国）,https://v.cdnlz11.com/20231224/18827_35c768e3/index.m3u8
止水之下（西班牙）,https://v.cdnlz11.com/20231223/18808_4ae22537/index.m3u8
恶魔2015（美国）,https://v.cdnlz11.com/20231222/18797_62de8cd1/index.m3u8
恶邻来敲门（美国）,https://v.cdnlz4.com/20231220/26246_cec1bf55/index.m3u8
校园网红惊魂记（比利时）,https://v.cdnlz4.com/20231220/26240_0331c15c/index.m3u8
阿米蒂维尔谋杀案（美国）,https://v.cdnlz11.com/20231221/18777_b335cc48/index.m3u8
感恩节2023（美国）,https://v.cdnlz11.com/20231219/18760_8915ea0b/index.m3u8
净化之时2019(美国),https://v.cdnlz11.com/20231219/18759_1fb10f31/index.m3u8
驱神(墨西哥,https://v.cdnlz11.com/20231219/18756_2aa27649/index.m3u8
暗流2：末日天使(法国),https://v.cdnlz11.com/20231219/18753_f4b069d4/index.m3u8
粽邪3：鬼门开(台湾),https://v.cdnlz11.com/20231218/18749_b54f4ba0/index.m3u8
犬牙交错(西班牙),https://v.cdnlz4.com/20231217/26231_b283a418/index.m3u8
尸舞(台湾),https://v.cdnlz4.com/20231213/26223_9b3eac81/index.m3u8
同步2019(美国),https://v.cdnlz11.com/20231217/18735_3be3b51b/index.m3u8
最佳房东(美国),https://v.cdnlz11.com/20231217/18729_36dc833e/index.m3u8
看不见的他们(大陆),https://v.cdnlz11.com/20231216/18726_f4ddb8dd/index.m3u8
幽闭空间2004(泰国),https://v.cdnlz11.com/20231216/18721_3751052a/index.m3u8
我最好的朋友死了(美国),https://v.cdnlz4.com/20231213/26216_b45a6fd2/index.m3u8
丝黛芬妮(美国),https://v.cdnlz11.com/20231215/18695_b33939bf/index.m3u8
大家的歌(日本),https://v.cdnlz11.com/20231212/18663_6ecf7f66/index.m3u8
被禁止的游戏2023(日本),https://v.cdnlz11.com/20231211/18646_a3981433/index.m3u8
幽灵马车1921(瑞典),https://v.cdnlz11.com/20231209/18619_3692073e/index.m3u8
涅槃咒(越南),https://v.cdnlz4.com/20231205/26195_3d35a74c/index.m3u8
林中野兽2014(美国),https://v.cdnlz11.com/20231207/18583_0a7c56b0/index.m3u8
😎港台1,#genre#
凤凰中文,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu001-golive.flv
凤凰资讯,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu002-golive.flv
凤凰香港,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu003-golive.flv
凤凰中文,http://kxrj.site:998/123/fh.php?id=fhzw
凤凰资讯,http://kxrj.site:998/123/fh.php?id=fhzx
凤凰香港,http://kxrj.site:998/123/fh.php?id=fhhk

翡翠台4K,http://cdn3.1678520.xyz/live/?id=fct4k
TVB plus,http://cdn3.1678520.xyz/live/?id=tvbp

😎港台2,#genre#
凤凰中文,http://203.205.220.174:80/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://203.205.220.174:80/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://203.205.220.174:80/qctv.fengshows.cn/live/0701phk72.m3u8

凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
无线新闻,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbxw
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
TVB翡翠,http://php.jdshipin.com:8880/smt.php?id=jade_twn
Tvb翡翠,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
华丽翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
ViuTV,http://bziyunshao.synology.me:8889/bysid/99
ViuTV,http://zsntlqj.xicp.net:8895/bysid/99.m3u8

😎港台3,#genre#
凤凰中文,http://223.105.252.60/PLTV/3/224/3221228527/index.m3u8
凤凰中文,http://eastscreen.tv/ooooo.php?id=fhws
凤凰资讯,http://223.105.252.60/PLTV/3/224/3221228524/index.m3u8
凤凰资讯,http://eastscreen.tv/ooooo.php?id=fhzx
凤凰香港,http://223.105.252.60/PLTV/3/224/3221228530/index.m3u8

😎港台4,#genre#
凤凰中文,https://stream1.freetv.fun/feng-huang-zhong-wen-3.ctv
凤凰中文,https://stream1.freetv.fun/16bc0b847b4c0a5a1a8645fc01576a0a28d5d8667bad711c48e5d80d12d2d329.ctv
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-4.ctv
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-10.m3u8
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-11.ctv
凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-13.m3u8
凤凰香港,https://stream1.freetv.fun/700ea6400ee9b3b005ff77288979e7b1333837e2f1366bb27dacff11435cd72f.ctv
凤凰香港,https://stream1.freetv.fun/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.ctv
香港卫视,https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv
凤凰香港,https://stream1.freetv.fun/feng-huang-xiang-gang-11.ctv

😎台港台5,#genre#
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?$LR•IPV4『线路24』
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv$LR•IPV4『线路25』
凤凰资讯,http://146.56.153.245:20121/bysid/257$LR•IPV4『线路29』
凤凰资讯,http://115.234.227.164:8808/udp/233.50.200.192:5140$LR•IPV4『线路58』
凤凰资讯,http://122.224.232.226:8888/udp/233.50.200.192:5140$LR•IPV4『线路73』
凤凰资讯,http://146.56.153.245:20121/bysid/257$LR•IPV4『线路88』
凤凰资讯,http://146.56.153.245:20121/bysid/257
凤凰资讯,http://203.205.220.174:80/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯,http://211.72.65.236:8576/.m3u8
凤凰资讯,http://115.234.227.164:8808/udp/233.50.200.192:5140
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://122.224.232.226:8888/udp/233.50.200.192:5140
凤凰资讯,http://8.137.59.151:3000/laoshu.php?key=66&id=2
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰香港,http://8.137.59.151:3000/laoshu.php?key=66&id=3
凤凰香港,http://203.205.220.174:80/qctv.fengshows.cn/live/0701phk72.m3u8
无线新闻,http://cdn.iptv8k.top/dl/jspd.php?id=2$LR•IPV4『线路11』
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路12』
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路21』
无线新闻,http://cdn9.1689.us.kg/smt1.1.php?id=inews_twn
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路1』
无线新闻,http://cdn.iptv8k.top/dl/jspd.php?id=2
无线新闻,http://8.137.59.151:3000/laoshu.php?key=66&id=7
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40
无线新闻,http://grandprix2023.asuscomm.com:8892/bysid/83.m3u8
翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts$LR•IPV4『线路5』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=2&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路16』
翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts$LR•IPV4『线路29』
翡翠台,http://beishan008.asuscomm.com:8889/bysid/1.m3u8$LR•IPV4『线路32』
翡翠台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=53$LR•IPV4『线路34』
